Unnamed: 0,player_id,player_name,birthdate,height,main_position,national_team,foot
2012.0,61644.0,jack-colback,1989-10-24,177.0,Defensive Midfield,England,left
2013.0,71292.0,jonjo-shelvey,1992-02-27,184.0,Central Midfield,England,right
2014.0,338424.0,mikel-merino,1996-06-22,189.0,Central Midfield,Spain,left
2015.0,70950.0,mohamed-diame,1987-06-14,184.0,Central Midfield,Senegal,right
2016.0,256773.0,dan-barlaser,1997-01-18,184.0,Central Midfield,England U18,right
2017.0,51540.0,henri-saivet,1990-10-26,175.0,Attacking Midfield,Senegal,right
2018.0,92469.0,matt-ritchie,1989-09-10,173.0,Right Midfield,Scotland,left
2019.0,186997.0,christian-atsu,1992-01-10,165.0,Left Winger,Ghana,left
2020.0,281404.0,kenedy,1996-02-08,182.0,Left Winger,Brazil U23,left
2021.0,246968.0,ayoze-perez,1993-07-29,178.0,Second Striker,Spain U21,right
2022.0,199527.0,jacob-murphy,1995-02-24,173.0,Right Winger,England U21,right
2023.0,258188.0,rolando-aarons,1995-11-16,178.0,Left Winger,Jamaica,left
2024.0,174915.0,islam-slimani,1988-06-18,188.0,Centre-Forward,Algeria,right
2025.0,51152.0,aleksandar-mitrovi%C4%87,1994-09-16,189.0,Centre-Forward,Serbia,right
2026.0,81999.0,joselu,1990-03-27,192.0,Centre-Forward,Spain,right
2027.0,196522.0,dwight-gayle,1989-10-17,174.0,Centre-Forward,,right
2028.0,250426.0,adam-armstrong,1997-02-10,173.0,Centre-Forward,England U21,right
2029.0,251664.0,ivan-toney,1996-03-16,185.0,Centre-Forward,England,right
2030.0,16408.0,orestis-karnezis,1985-07-11,190.0,Goalkeeper,Greece,right
2031.0,120186.0,daniel-bachmann,1994-07-09,191.0,Goalkeeper,Austria,right
2032.0,47659.0,costel-pantilimon,1987-02-01,203.0,Goalkeeper,Romania,right
2033.0,19059.0,heurelho-gomes,1981-02-15,191.0,Goalkeeper,Brazil,right
2034.0,81512.0,christian-kabasele,1991-02-24,187.0,Centre-Back,Belgium,right
2035.0,60744.0,daryl-janmaat,1989-07-22,185.0,Centre-Back,Netherlands,right
2036.0,37981.0,sebastian-prodl,1987-06-21,194.0,Centre-Back,Austria,right
2037.0,76799.0,miguel-britos,1985-07-17,189.0,Centre-Back,,left
2038.0,27114.0,younes-kaboul,1986-01-04,192.0,Centre-Back,France,right
2039.0,38145.0,adrian-mariappa,1986-10-03,179.0,Centre-Back,Jamaica,right
2040.0,59606.0,craig-cathcart,1989-02-06,189.0,Centre-Back,N. Ireland,right
2041.0,129893.0,molla-wague,1991-02-21,191.0,Centre-Back,Mali,right
2042.0,183161.0,tommie-hoban,1994-01-24,188.0,Centre-Back,Ireland U21,right
2043.0,92899.0,marvin-zeegelaar,1990-08-12,186.0,Left-Back,Netherlands,left
2044.0,506213.0,joy-mukena,1999-07-03,190.0,Centre-Back,, 
2045.0,76467.0,kiko-femenia,1991-02-02,171.0,Right-Back,Spain U21,right
2046.0,63494.0,etienne-capoue,1988-07-11,189.0,Defensive Midfield,France,right
2047.0,41112.0,jose-cholevas,1984-06-27,184.0,Left-Back,Greece,left
2048.0,128900.0,nathaniel-chalobah,1994-12-12,185.0,Defensive Midfield,England,right
2049.0,127187.0,abdoulaye-doucoure,1993-01-01,183.0,Central Midfield,Mali,right
2050.0,207014.0,will-hughes,1995-04-17,185.0,Central Midfield,England U21,left
2051.0,73484.0,tom-cleverley,1989-08-12,175.0,Central Midfield,England,right
2052.0,112302.0,roberto-pereyra,1991-01-07,182.0,Central Midfield,Argentina,both
2053.0,14081.0,ben-watson,1985-07-09,178.0,Central Midfield,England U21,right
2054.0,210081.0,didier-ndong,1994-06-17,179.0,Central Midfield,Gabon,right
2055.0,479945.0,carl-stewart,1997-05-02,175.0,Central Midfield,,right
2056.0,55619.0,nordin-amrabat,1987-03-31,179.0,Right Winger,Morocco,right
2057.0,303259.0,dodi-lukebakio,1997-09-24,187.0,Right Winger,Belgium,left
2058.0,135057.0,andre-carrillo,1991-06-14,180.0,Right Winger,Peru,right
2059.0,120565.0,andre-gray,1991-06-26,178.0,Centre-Forward,Jamaica,right
2060.0,378710.0,richarlison,1997-05-10,184.0,Centre-Forward,Brazil,right
2061.0,129476.0,gerard-deulofeu,1994-03-13,177.0,Centre-Forward,Spain,right
2062.0,35249.0,stefano-okaka,1989-08-09,186.0,Centre-Forward,Italy,right
2063.0,65477.0,troy-deeney,1988-06-29,184.0,Centre-Forward,,right
2064.0,295331.0,isaac-success,1996-01-07,182.0,Centre-Forward,Nigeria,right
2065.0,236513.0,jerome-sinclair,1996-09-20,181.0,Centre-Forward,England U17,right
2066.0,128899.0,jack-butland,1993-03-10,196.0,Goalkeeper,England,right
2067.0,479939.0,michael-folivi,1998-02-25,180.0,Centre-Forward,,right
2068.0,13460.0,lee-grant,1983-01-27,193.0,Goalkeeper,England U21,right
2069.0,138335.0,jakob-haugaard,1992-05-01,199.0,Goalkeeper,Denmark U20,right
2070.0,157509.0,kurt-zouma,1994-10-27,190.0,Centre-Back,France,right
2071.0,45861.0,ryan-shawcross,1987-10-04,191.0,Centre-Back,England,right
2072.0,112052.0,bruno-martins-indi,1992-02-08,185.0,Centre-Back,Netherlands,left
2073.0,122675.0,kevin-wimmer,1992-11-15,187.0,Centre-Back,Austria,left
2074.0,43763.0,erik-pieters,1988-08-07,183.0,Centre-Back,Netherlands,left
2075.0,31642.0,geoff-cameron,1985-07-11,190.0,Centre-Back,USA,right
2076.0,53173.0,philipp-wollscheid,1989-03-06,,Centre-Back,Germany,
2077.0,347666.0,ryan-sweeney,1997-04-15,193.0,Centre-Back,Ireland U21,left
2078.0,298091.0,harry-souttar,1998-10-22,198.0,Centre-Back,Australia,right
2079.0,148967.0,konstantinos-stafylidis,1993-12-02,178.0,Left-Back,Greece,left
2080.0,419929.0,josh-tymon,1999-05-22,180.0,Left-Back,England U20,left
2081.0,159692.0,moritz-bauer,1992-01-25,181.0,Right-Back,Austria,right
2082.0,3881.0,glen-johnson,1984-08-23,182.0,Right-Back,England,both
2083.0,51452.0,joe-allen,1990-03-14,170.0,Central Midfield,Wales,right
2084.0,430788.0,tom-edwards,1999-01-22,176.0,Right-Back,England U20,right
2085.0,211325.0,badou-ndiaye,1990-10-27,180.0,Central Midfield,Senegal,right
2086.0,357967.0,lasse-sorensen,1999-10-21,185.0,Central Midfield,Denmark U20,right
2087.0,28990.0,charlie-adam,1985-12-10,185.0,Central Midfield,Scotland,left
2088.0,15760.0,ibrahim-afellay,1986-04-02,181.0,Attacking Midfield,Netherlands,right
2089.0,3547.0,darren-fletcher,1984-02-01,184.0,Central Midfield,Scotland,right
2090.0,86792.0,xherdan-shaqiri,1991-10-10,169.0,Attacking Midfield,Switzerland,left
2091.0,34838.0,stephen-ireland,1986-08-22,173.0,Attacking Midfield,Ireland,right
2092.0,338673.0,thibaud-verlinden,1999-07-09,174.0,Right Winger,Belgium U19,right
2093.0,44675.0,bojan-krkic,1990-08-28,173.0,Second Striker,Spain,right
2094.0,134936.0,jese,1993-02-26,178.0,Left Winger,Spain U21,right
2095.0,312017.0,ramadan-sobhi,1997-01-23,183.0,Left Winger,Egypt,right
2096.0,45660.0,eric-maxim-choupo-moting,1989-03-23,191.0,Centre-Forward,Cameroon,right
2097.0,128897.0,saido-berahino,1993-08-04,180.0,Centre-Forward,Burundi,right
2098.0,62049.0,mame-diouf,1987-12-16,185.0,Centre-Forward,Senegal,right
2099.0,286005.0,julien-ngoy,1997-11-02,185.0,Centre-Forward,Belgium U21,right
2100.0,382554.0,tyrese-campbell,1999-12-28,185.0,Centre-Forward,England U20,left
2101.0,4072.0,peter-crouch,1981-01-30,201.0,Centre-Forward,England,right
2102.0,192080.0,nick-pope,1992-04-19,198.0,Goalkeeper,England,right
2103.0,22491.0,anders-lindegaard,1984-04-13,193.0,Goalkeeper,Denmark,right
2104.0,34130.0,tom-heaton,1986-04-15,188.0,Goalkeeper,England,right
2105.0,43858.0,adam-legzdins,1986-11-28,190.0,Goalkeeper,, 
2106.0,173504.0,james-tarkowski,1992-11-19,185.0,Centre-Back,England,right
2107.0,111114.0,kevin-long,1990-08-18,188.0,Centre-Back,Ireland,right
2108.0,74810.0,ben-mee,1989-09-21,180.0,Centre-Back,England U21,left
2109.0,195633.0,charlie-taylor,1993-09-18,183.0,Left-Back,England U19,left
2110.0,34691.0,stephen-ward,1985-08-20,184.0,Left-Back,Ireland,left
2111.0,102258.0,matthew-lowton,1989-06-09,180.0,Right-Back,,right
2112.0,15773.0,phil-bardsley,1985-06-28,180.0,Right-Back,Scotland,right
2113.0,40613.0,jack-cork,1989-06-25,185.0,Defensive Midfield,England,right
2114.0,33866.0,steven-defour,1988-04-15,175.0,Defensive Midfield,Belgium,right
2115.0,91317.0,ashley-westwood,1990-04-01,174.0,Defensive Midfield,,right
2116.0,385918.0,aiden-oneill,1998-07-04,178.0,Defensive Midfield,Australia,right
2117.0,148262.0,jeff-hendrick,1992-01-31,185.0,Central Midfield,Ireland,right
2118.0,4055.0,dean-marney,1984-01-31,183.0,Central Midfield,England U21,right
2119.0,158022.0,fredrik-ulvestad,1992-06-17,183.0,Central Midfield,Norway,right
2120.0,55291.0,scott-arfield,1988-11-01,178.0,Central Midfield,Canada,right
2121.0,215679.0,georges-kevin-nkoudou,1995-02-13,172.0,Left Winger,Cameroon,right
2122.0,128229.0,robbie-brady,1992-01-14,176.0,Left Midfield,Ireland,left
2123.0,584769.0,dwight-mcneil,1999-11-22,183.0,Left Winger,England U21,left
2124.0,89231.0,johann-berg-gudmundsson,1990-10-27,186.0,Right Winger,Iceland,left
2125.0,14221.0,aaron-lennon,1987-04-16,165.0,Right Winger,England,right
2126.0,3306.0,jonathan-walters,1983-09-20,183.0,Right Winger,Ireland,right
2127.0,108725.0,chris-wood,1991-12-07,191.0,Centre-Forward,New Zealand,right
2128.0,63200.0,ashley-barnes,1989-10-30,185.0,Centre-Forward,Austria U20,right
2129.0,48078.0,sam-vokes,1989-10-21,186.0,Centre-Forward,Wales,right
2130.0,173483.0,nahki-wells,1990-06-01,170.0,Centre-Forward,Bermuda,right
2131.0,183298.0,chris-long,1995-02-25,179.0,Centre-Forward,England U20,right
2132.0,3838.0,boaz-myhill,1982-11-09,191.0,Goalkeeper,Wales,right
2133.0,245625.0,alex-palmer,1996-08-10,191.0,Goalkeeper,England U16,right
2134.0,13572.0,ben-foster,1983-04-03,193.0,Goalkeeper,England,left
2135.0,42412.0,jonny-evans,1988-01-03,188.0,Centre-Back,N. Ireland,both
2136.0,121477.0,craig-dawson,1990-05-06,188.0,Centre-Back,England U21,right
2137.0,122980.0,ali-gabr,1989-01-10,193.0,Centre-Back,Egypt,right
2138.0,494684.0,kyle-jameson,1998-09-11,183.0,Centre-Back,, 
2139.0,111524.0,ahmed-hegazy,1991-01-25,193.0,Centre-Back,Egypt,right
2140.0,40567.0,gareth-mcauley,1979-12-05,191.0,Centre-Back,N. Ireland,right
2141.0,507254.0,nathan-ferguson,2000-10-06,184.0,Centre-Back,England U20,right
2142.0,44792.0,kieran-gibbs,1989-09-26,181.0,Left-Back,England,left
2143.0,460255.0,max-melbourne,1998-10-24,178.0,Left-Back,,left
2144.0,111508.0,allan-nyom,1988-05-10,189.0,Right-Back,Cameroon,right
2145.0,45184.0,grzegorz-krychowiak,1990-01-29,187.0,Defensive Midfield,Poland,right
2146.0,392774.0,kane-wilson,2000-03-11,178.0,Right-Back,England U18,right
2147.0,61832.0,jake-livermore,1989-11-14,180.0,Defensive Midfield,England,right
2148.0,45330.0,claudio-yacob,1987-07-18,182.0,Defensive Midfield,Argentina,right
2149.0,3291.0,gareth-barry,1981-02-23,184.0,Defensive Midfield,England,left
2150.0,387331.0,sam-field,1998-05-08,191.0,Defensive Midfield,England U21,left
2151.0,27614.0,james-morrison,1986-05-25,183.0,Central Midfield,Scotland,right
2152.0,36814.0,chris-brunt,1984-12-14,187.0,Central Midfield,N. Ireland,left
2153.0,85935.0,james-mcclean,1989-04-22,180.0,Left Midfield,Ireland,left
2154.0,59631.0,nacer-chadli,1989-08-02,187.0,Left Winger,Belgium,right
2155.0,456877.0,rekeem-harper,2000-03-08,183.0,Central Midfield,England U19,right
2156.0,77274.0,matt-phillips,1991-03-13,183.0,Right Winger,Scotland,right
2157.0,314266.0,jonathan-leko,1999-04-24,182.0,Right Winger,England U20,right
2158.0,47082.0,daniel-sturridge,1989-09-01,182.0,Centre-Forward,England,left
2159.0,433184.0,rayhaan-tulloch,2001-01-20,178.0,Second Striker,England U18,right
2160.0,80197.0,salomon-rondon,1989-09-16,186.0,Centre-Forward,Venezuela,right
2161.0,53360.0,jay-rodriguez,1989-07-29,185.0,Centre-Forward,England,right
2162.0,341317.0,oliver-burke,1997-04-07,188.0,Centre-Forward,Scotland,right
2163.0,29692.0,lukasz-fabianski,1985-04-18,190.0,Goalkeeper,Poland,right
2164.0,65976.0,hal-robson-kanu,1989-05-21,183.0,Centre-Forward,Wales,left
2165.0,56631.0,erwin-mulder,1989-03-03,193.0,Goalkeeper,Netherlands B,right
2166.0,296986.0,tyler-roberts,1999-01-12,180.0,Centre-Forward,Wales,right
2167.0,75890.0,kristoffer-nordfeldt,1989-06-23,190.0,Goalkeeper,Sweden,right
2168.0,85475.0,federico-fernandez,1989-02-21,190.0,Centre-Back,Argentina,right
2169.0,287431.0,alfie-mawson,1994-01-19,189.0,Centre-Back,England,right
2170.0,297212.0,joe-rodon,1997-10-22,193.0,Centre-Back,Wales,right
2171.0,187105.0,mike-van-der-hoorn,1992-10-15,190.0,Centre-Back,Netherlands U21,right
2172.0,214666.0,connor-roberts,1995-09-23,175.0,Right-Back,Wales,right
2173.0,38073.0,martin-olsson,1988-05-17,178.0,Left-Back,Sweden,left
2174.0,66219.0,kyle-naughton,1988-11-17,181.0,Right-Back,England U21,right
2175.0,66550.0,angel-rangel,1982-11-28,188.0,Right-Back,,right
2176.0,63342.0,leroy-fer,1990-01-05,188.0,Defensive Midfield,Netherlands,right
2177.0,81796.0,sung-yueng-ki,1989-01-24,189.0,Defensive Midfield,South Korea,right
2178.0,256652.0,adnan-maric,1997-02-17,181.0,Defensive Midfield,Sweden U19, 
2179.0,121279.0,tom-carroll,1992-05-28,177.0,Central Midfield,England U21,left
2180.0,122223.0,sam-clucas,1990-09-25,178.0,Central Midfield,,left
2181.0,258027.0,renato-sanches,1997-08-18,176.0,Central Midfield,Portugal,right
2182.0,265471.0,matt-grimes,1995-07-15,178.0,Central Midfield,England U21,left
2183.0,56872.0,andy-king,1988-10-29,184.0,Central Midfield,Wales,right
2184.0,202984.0,roque-mesa,1989-06-07,172.0,Central Midfield,,right
2185.0,40043.0,leon-britton,1982-09-16,167.0,Central Midfield,,right
2186.0,171260.0,jay-fulton,1994-04-04,185.0,Central Midfield,Scotland U21,right
2187.0,240083.0,george-byers,1996-05-29,180.0,Central Midfield,Scotland U17,right
2188.0,169566.0,adam-king,1995-10-11,180.0,Central Midfield,Scotland U21,right
2189.0,72462.0,luciano-narsingh,1990-09-13,175.0,Attacking Midfield,Netherlands,right
2190.0,45403.0,andre-ayew,1989-12-17,175.0,Left Winger,Ghana,left
2191.0,14066.0,wayne-routledge,1985-01-07,170.0,Left Winger,England U21,right
2192.0,374889.0,kenji-gorre,1994-09-29,178.0,Left Winger,Curaçao,right
2193.0,37011.0,nathan-dyer,1987-11-29,165.0,Right Winger,,right
2194.0,81808.0,wilfried-bony,1988-12-10,183.0,Centre-Forward,Ivory Coast,right
2195.0,331726.0,tammy-abraham,1997-10-02,194.0,Centre-Forward,England,right
2196.0,319301.0,daniel-james,1997-11-10,171.0,Right Winger,Wales,right
2197.0,108354.0,jordan-ayew,1991-09-11,182.0,Centre-Forward,Ghana,right
2198.0,298477.0,oliver-mcburnie,1996-06-04,188.0,Centre-Forward,Scotland,right
2199.0,298231.0,courtney-baker-richardson,1995-12-05,185.0,Centre-Forward,,right
2200.0,33027.0,tim-krul,1988-04-03,193.0,Goalkeeper,Netherlands,left
2201.0,128969.0,mathew-ryan,1992-04-08,184.0,Goalkeeper,Australia,right
2202.0,12359.0,niki-maenpaa,1985-01-23,187.0,Goalkeeper,Finland,right
2203.0,208379.0,christian-walton,1995-11-09,195.0,Goalkeeper,England U21,left
2204.0,119269.0,shane-duffy,1992-01-01,193.0,Centre-Back,Ireland,right
2205.0,148153.0,lewis-dunk,1991-11-21,192.0,Centre-Back,England,right
2206.0,10503.0,uwe-hunemeier,1986-01-09,189.0,Centre-Back,,right
2207.0,163656.0,connor-goldson,1992-12-18,191.0,Centre-Back,,right
2208.0,31514.0,markus-suttner,1987-04-16,179.0,Left-Back,Austria,left
2209.0,119164.0,ezequiel-schelotto,1989-05-23,187.0,Right-Back,Italy,right
2210.0,36291.0,gaetan-bong,1988-04-25,183.0,Left-Back,Cameroon,left
2211.0,242078.0,ales-mateju,1996-06-03,185.0,Right-Back,Czechia,right
2212.0,51528.0,bruno-saltor,1980-10-01,180.0,Right-Back,,right
2213.0,141568.0,rohan-ince,1992-11-08,194.0,Defensive Midfield,Montserrat,right
2214.0,15166.0,liam-rosenior,1984-07-09,178.0,Right-Back,England U21,right
2215.0,335595.0,dessie-hutchinson,1996-12-05,,Defensive Midfield,Ireland U21,right
2216.0,82873.0,pascal-gross,1991-06-15,181.0,Central Midfield,Germany U20,right
2217.0,79027.0,davy-propper,1991-09-02,185.0,Central Midfield,Netherlands,right
2218.0,73547.0,oliver-norwood,1991-04-12,175.0,Central Midfield,N. Ireland,right
2219.0,49755.0,dale-stephens,1989-06-12,185.0,Central Midfield,,right
2220.0,44741.0,beram-kayal,1988-05-02,178.0,Central Midfield,Israel,right
2221.0,13427.0,steve-sidwell,1982-12-14,183.0,Central Midfield,England U21,right
2222.0,114116.0,richie-towell,1991-07-17,179.0,Central Midfield,Ireland,right
2223.0,357656.0,jayson-molumby,1999-08-06,176.0,Central Midfield,Ireland,right
2224.0,411495.0,max-sanders,1999-01-04,175.0,Central Midfield,England U19,right
2225.0,147094.0,jose-izquierdo,1992-07-07,171.0,Left Winger,Colombia,right
2226.0,148734.0,jiri-skalak,1992-03-12,177.0,Left Winger,Czechia,right
2227.0,262895.0,soufyan-ahannach,1995-09-09,179.0,Left Winger,Netherlands U18,right
2228.0,51730.0,jamie-murphy,1989-08-28,178.0,Left Winger,Scotland,right
2229.0,149237.0,anthony-knockaert,1991-11-20,172.0,Right Winger,France U21,left
2230.0,209212.0,solly-march,1994-07-20,180.0,Right Winger,England U21,left
2231.0,359693.0,james-tilley,1998-06-13,174.0,Right Winger,,left
2232.0,166240.0,jurgen-locadia,1993-11-07,193.0,Centre-Forward,Curaçao,right
2233.0,245805.0,izzy-brown,1997-01-07,182.0,Second Striker,England U21,right
2234.0,54890.0,leonardo-ulloa,1986-07-26,188.0,Centre-Forward,,right
2235.0,67211.0,sam-baldock,1989-03-15,170.0,Centre-Forward,England U20,right
2236.0,112668.0,tomer-hemed,1987-05-02,182.0,Centre-Forward,Israel,right
2237.0,45693.0,glenn-murray,1983-09-25,186.0,Centre-Forward,,right
2238.0,434207.0,aaron-connolly,2000-01-28,174.0,Centre-Forward,Ireland U21,right
2239.0,33873.0,asmir-begovic,1987-06-20,199.0,Goalkeeper,Bosnia,right
2240.0,111073.0,ryan-allsop,1992-06-17,189.0,Goalkeeper,,right
2241.0,15220.0,artur-boruc,1980-02-20,193.0,Goalkeeper,Poland,right
2242.0,4233.0,adam-federici,1985-01-31,188.0,Goalkeeper,Australia,right
2243.0,427568.0,aaron-ramsdale,1998-05-14,190.0,Goalkeeper,England,right
2244.0,177476.0,nathan-ake,1995-02-18,180.0,Centre-Back,Netherlands,left
2245.0,90836.0,steve-cook,1991-04-19,185.0,Centre-Back,,right
2246.0,293450.0,baily-cargill,1995-07-05,189.0,Centre-Back,England U21,left
2247.0,562257.0,shaun-hobson,1998-06-29,188.0,Centre-Back,,right
2248.0,419930.0,jack-simpson,1996-12-18,190.0,Centre-Back,England U21,left
2249.0,253677.0,tyrone-mings,1993-03-13,196.0,Centre-Back,England,left
2250.0,61819.0,charlie-daniels,1986-09-07,178.0,Left-Back,,left
2251.0,42298.0,rhoys-wiggins,1987-11-04,173.0,Left-Back,Wales,left
2252.0,175745.0,brad-smith,1994-04-09,177.0,Left-Back,Australia,left
2253.0,61841.0,adam-smith,1991-04-29,174.0,Right-Back,England U21,right
2254.0,13573.0,simon-francis,1985-02-16,191.0,Right-Back,,right
2255.0,391132.0,matt-butcher,1997-05-14,188.0,Defensive Midfield,,left
2256.0,44983.0,dan-gosling,1990-02-01,180.0,Central Midfield,England U21,right
2257.0,55742.0,harry-arter,1989-12-28,177.0,Central Midfield,Ireland,left
2258.0,249089.0,lewis-cook,1997-02-03,175.0,Central Midfield,England,right
2259.0,29975.0,andrew-surman,1986-08-20,178.0,Central Midfield,England U21,left
2260.0,223047.0,emerson-hyndman,1996-04-09,170.0,Central Midfield,USA,right
2261.0,562254.0,kyle-taylor,1999-08-28,167.0,Central Midfield,,right
2262.0,146795.0,ryan-fraser,1994-02-24,163.0,Left Winger,Scotland,right
2263.0,87672.0,junior-stanislas,1989-11-26,183.0,Left Winger,England U21,right
2264.0,36939.0,marc-pugh,1987-04-02,180.0,Left Winger,,right
2265.0,195652.0,jordon-ibe,1995-12-08,176.0,Right Winger,England U21,right
2266.0,110858.0,benik-afobe,1993-02-12,183.0,Centre-Forward,DR Congo,right
2267.0,287528.0,connor-mahoney,1997-02-12,175.0,Right Winger,England U20,left
2268.0,91059.0,joshua-king,1992-01-15,187.0,Centre-Forward,Norway,right
2269.0,123682.0,callum-wilson,1992-02-27,180.0,Centre-Forward,England,right
2270.0,291422.0,lys-mousset,1996-02-08,186.0,Centre-Forward,France U21,right
2271.0,35413.0,lewis-grabban,1988-01-12,183.0,Centre-Forward,Jamaica,right
2272.0,562256.0,mikael-ndjoli,1998-12-16,183.0,Centre-Forward,,right
2273.0,3875.0,jermain-defoe,1982-10-07,171.0,Centre-Forward,England,right
2274.0,285551.0,joel-coleman,1995-09-26,198.0,Goalkeeper,,right
2275.0,48870.0,jonas-lossl,1989-02-01,195.0,Goalkeeper,Denmark,right
2276.0,11680.0,rob-green,1980-01-18,191.0,Goalkeeper,England,right
2277.0,495441.0,ryan-schofield,1999-12-11,190.0,Goalkeeper,England U20,right
2278.0,152651.0,terence-kongolo,1994-02-14,188.0,Centre-Back,Netherlands,left
2279.0,52059.0,zanka,1990-04-23,189.0,Centre-Back,Denmark,right
2280.0,27659.0,martin-cranie,1986-09-26,183.0,Centre-Back,England U21,right
2281.0,102382.0,michael-hefele,1990-09-01,192.0,Centre-Back,,right
2282.0,57842.0,christopher-schindler,1990-04-29,188.0,Centre-Back,Germany U21,right
2283.0,261739.0,tareiq-holmes-dennis,1995-10-31,175.0,Left-Back,England U18,left
2284.0,101682.0,scott-malone,1991-03-25,189.0,Left-Back,England U20,left
2285.0,55125.0,chris-lowe,1989-04-16,173.0,Left-Back,,left
2286.0,238809.0,florent-hadergjonaj,1994-07-31,182.0,Right-Back,Kosovo,right
